,id,level_durability,red,orange,yellow,green,blue,white,purple
320,321,base,110,30,60,80,40,30,0
320,321,sharpness +1,110,30,60,80,40,40,0
320,321,sharpness +2,110,30,60,80,40,50,0
320,321,sharpness +3,110,30,60,80,40,60,0
320,321,sharpness +4,110,30,60,80,40,70,0
320,321,sharpness +5,110,30,60,80,40,80,0
321,322,base,70,50,50,30,0,0,0
321,322,sharpness +1,70,50,50,40,0,0,0
321,322,sharpness +2,70,50,50,50,0,0,0
321,322,sharpness +3,70,50,50,60,0,0,0
321,322,sharpness +4,70,50,50,70,0,0,0
321,322,sharpness +5,70,50,50,80,0,0,0
322,323,base,100,70,30,50,0,0,0
322,323,sharpness +1,100,70,30,60,0,0,0
322,323,sharpness +2,100,70,30,70,0,0,0
322,323,sharpness +3,100,70,30,80,0,0,0
322,323,sharpness +4,100,70,30,90,0,0,0
322,323,sharpness +5,100,70,30,100,0,0,0
323,324,base,90,70,30,60,0,0,0
323,324,sharpness +1,90,70,30,70,0,0,0
323,324,sharpness +2,90,70,30,80,0,0,0
323,324,sharpness +3,90,70,30,90,0,0,0
323,324,sharpness +4,90,70,30,100,0,0,0
323,324,sharpness +5,90,70,30,110,0,0,0
324,325,base,100,100,40,40,20,0,0
324,325,sharpness +1,100,100,40,40,30,0,0
324,325,sharpness +2,100,100,40,40,40,0,0
324,325,sharpness +3,100,100,40,40,50,0,0
324,325,sharpness +4,100,100,40,40,60,0,0
324,325,sharpness +5,100,100,40,40,70,0,0
325,326,base,90,100,40,40,30,0,0
325,326,sharpness +1,90,100,40,40,40,0,0
325,326,sharpness +2,90,100,40,40,50,0,0
325,326,sharpness +3,90,100,40,40,60,0,0
325,326,sharpness +4,90,100,40,40,70,0,0
325,326,sharpness +5,90,100,40,40,80,0,0
326,327,base,200,70,20,20,40,0,0
326,327,sharpness +1,200,70,20,20,50,0,0
326,327,sharpness +2,200,70,20,20,50,10,0
326,327,sharpness +3,200,70,20,20,50,20,0
326,327,sharpness +4,200,70,20,20,50,30,0
326,327,sharpness +5,200,70,20,20,50,40,0
327,328,base,80,70,30,70,0,0,0
327,328,sharpness +1,80,70,30,80,0,0,0
327,328,sharpness +2,80,70,30,90,0,0,0
327,328,sharpness +3,80,70,30,100,0,0,0
327,328,sharpness +4,80,70,30,110,0,0,0
327,328,sharpness +5,80,70,30,120,0,0,0
328,329,base,90,100,40,40,30,0,0
328,329,sharpness +1,90,100,40,40,40,0,0
328,329,sharpness +2,90,100,40,40,50,0,0
328,329,sharpness +3,90,100,40,40,60,0,0
328,329,sharpness +4,90,100,40,40,70,0,0
328,329,sharpness +5,90,100,40,40,80,0,0
329,330,base,80,100,40,40,40,0,0
329,330,sharpness +1,80,100,40,40,50,0,0
329,330,sharpness +2,80,100,40,40,60,0,0
329,330,sharpness +3,80,100,40,40,70,0,0
329,330,sharpness +4,80,100,40,40,80,0,0
329,330,sharpness +5,80,100,40,40,90,0,0
330,331,base,200,70,20,20,50,40,0
330,331,sharpness +1,200,70,20,20,50,40,0
330,331,sharpness +2,200,70,20,20,50,40,0
330,331,sharpness +3,200,70,20,20,50,40,0
330,331,sharpness +4,200,70,20,20,50,40,0
330,331,sharpness +5,200,70,20,20,50,40,0
331,332,base,110,70,30,40,0,0,0
331,332,sharpness +1,110,70,30,50,0,0,0
331,332,sharpness +2,110,70,30,60,0,0,0
331,332,sharpness +3,110,70,30,70,0,0,0
331,332,sharpness +4,110,70,30,80,0,0,0
331,332,sharpness +5,110,70,30,90,0,0,0
332,333,base,70,70,30,80,0,0,0
332,333,sharpness +1,70,70,30,90,0,0,0
332,333,sharpness +2,70,70,30,100,0,0,0
332,333,sharpness +3,70,70,30,110,0,0,0
332,333,sharpness +4,70,70,30,120,0,0,0
332,333,sharpness +5,70,70,30,130,0,0,0
333,334,base,110,110,40,40,50,0,0
333,334,sharpness +1,110,110,40,40,60,0,0
333,334,sharpness +2,110,110,40,40,70,0,0
333,334,sharpness +3,110,110,40,40,80,0,0
333,334,sharpness +4,110,110,40,40,80,10,0
333,334,sharpness +5,110,110,40,40,80,20,0
334,335,base,70,70,30,80,0,0,0
334,335,sharpness +1,70,70,30,90,0,0,0
334,335,sharpness +2,70,70,30,100,0,0,0
334,335,sharpness +3,70,70,30,110,0,0,0
334,335,sharpness +4,70,70,30,120,0,0,0
334,335,sharpness +5,70,70,30,130,0,0,0
335,336,base,110,20,20,140,60,0,0
335,336,sharpness +1,110,20,20,140,70,0,0
335,336,sharpness +2,110,20,20,140,80,0,0
335,336,sharpness +3,110,20,20,140,90,0,0
335,336,sharpness +4,110,20,20,140,100,0,0
335,336,sharpness +5,110,20,20,140,110,0,0
336,337,base,110,20,20,120,80,0,0
336,337,sharpness +1,110,20,20,120,90,0,0
336,337,sharpness +2,110,20,20,120,100,0,0
336,337,sharpness +3,110,20,20,120,110,0,0
336,337,sharpness +4,110,20,20,120,120,0,0
336,337,sharpness +5,110,20,20,120,130,0,0
337,338,base,110,50,80,60,0,0,0
337,338,sharpness +1,110,50,80,70,0,0,0
337,338,sharpness +2,110,50,80,80,0,0,0
337,338,sharpness +3,110,50,80,90,0,0,0
337,338,sharpness +4,110,50,80,100,0,0,0
337,338,sharpness +5,110,50,80,100,10,0,0
338,339,base,180,30,60,80,0,0,0
338,339,sharpness +1,180,30,60,90,0,0,0
338,339,sharpness +2,180,30,60,90,10,0,0
338,339,sharpness +3,180,30,60,90,20,0,0
338,339,sharpness +4,180,30,60,90,30,0,0
338,339,sharpness +5,180,30,60,90,40,0,0
339,340,base,150,110,40,0,0,0,0
339,340,sharpness +1,150,110,40,10,0,0,0
339,340,sharpness +2,150,110,40,20,0,0,0
339,340,sharpness +3,150,110,40,30,0,0,0
339,340,sharpness +4,150,110,40,40,0,0,0
339,340,sharpness +5,150,110,40,40,10,0,0
340,341,base,140,110,40,10,0,0,0
340,341,sharpness +1,140,110,40,20,0,0,0
340,341,sharpness +2,140,110,40,30,0,0,0
340,341,sharpness +3,140,110,40,40,0,0,0
340,341,sharpness +4,140,110,40,40,10,0,0
340,341,sharpness +5,140,110,40,40,20,0,0
341,342,base,100,60,80,80,30,0,0
341,342,sharpness +1,100,60,80,80,40,0,0
341,342,sharpness +2,100,60,80,80,50,0,0
341,342,sharpness +3,100,60,80,80,60,0,0
341,342,sharpness +4,100,60,80,80,60,10,0
341,342,sharpness +5,100,60,80,80,60,20,0
342,343,base,60,50,60,120,60,0,0
342,343,sharpness +1,60,50,60,120,70,0,0
342,343,sharpness +2,60,50,60,120,70,10,0
342,343,sharpness +3,60,50,60,120,70,20,0
342,343,sharpness +4,60,50,60,120,70,30,0
342,343,sharpness +5,60,50,60,120,70,40,0
343,344,base,120,30,60,80,40,20,0
343,344,sharpness +1,120,30,60,80,40,30,0
343,344,sharpness +2,120,30,60,80,40,40,0
343,344,sharpness +3,120,30,60,80,40,50,0
343,344,sharpness +4,120,30,60,80,40,60,0
343,344,sharpness +5,120,30,60,80,40,70,0
344,345,base,100,50,50,0,0,0,0
344,345,sharpness +1,100,50,60,0,0,0,0
344,345,sharpness +2,100,50,70,0,0,0,0
344,345,sharpness +3,100,50,80,0,0,0,0
344,345,sharpness +4,100,50,80,10,0,0,0
344,345,sharpness +5,100,50,80,20,0,0,0
345,346,base,80,70,30,20,0,0,0
345,346,sharpness +1,80,70,30,30,0,0,0
345,346,sharpness +2,80,70,30,40,0,0,0
345,346,sharpness +3,80,70,30,50,0,0,0
345,346,sharpness +4,80,70,30,60,0,0,0
345,346,sharpness +5,80,70,30,70,0,0,0
346,347,base,60,70,30,40,0,0,0
346,347,sharpness +1,60,70,30,50,0,0,0
346,347,sharpness +2,60,70,30,60,0,0,0
346,347,sharpness +3,60,70,30,70,0,0,0
346,347,sharpness +4,60,70,30,80,0,0,0
346,347,sharpness +5,60,70,30,90,0,0,0
347,348,base,70,50,80,50,0,0,0
347,348,sharpness +1,70,50,80,60,0,0,0
347,348,sharpness +2,70,50,80,70,0,0,0
347,348,sharpness +3,70,50,80,80,0,0,0
347,348,sharpness +4,70,50,80,90,0,0,0
347,348,sharpness +5,70,50,80,100,0,0,0
348,349,base,60,50,80,60,0,0,0
348,349,sharpness +1,60,50,80,70,0,0,0
348,349,sharpness +2,60,50,80,80,0,0,0
348,349,sharpness +3,60,50,80,90,0,0,0
348,349,sharpness +4,60,50,80,100,0,0,0
348,349,sharpness +5,60,50,80,110,0,0,0
349,350,base,100,50,50,80,20,0,0
349,350,sharpness +1,100,50,50,80,30,0,0
349,350,sharpness +2,100,50,50,80,40,0,0
349,350,sharpness +3,100,50,50,80,50,0,0
349,350,sharpness +4,100,50,50,80,60,0,0
349,350,sharpness +5,100,50,50,80,70,0,0
350,351,base,90,50,50,80,30,0,0
350,351,sharpness +1,90,50,50,80,40,0,0
350,351,sharpness +2,90,50,50,80,50,0,0
350,351,sharpness +3,90,50,50,80,60,0,0
350,351,sharpness +4,90,50,50,80,70,0,0
350,351,sharpness +5,90,50,50,80,80,0,0
351,352,base,60,60,20,150,60,0,0
351,352,sharpness +1,60,60,20,150,70,0,0
351,352,sharpness +2,60,60,20,150,80,0,0
351,352,sharpness +3,60,60,20,150,90,0,0
351,352,sharpness +4,60,60,20,150,90,10,0
351,352,sharpness +5,60,60,20,150,90,20,0
352,353,base,120,120,40,50,70,0,0
352,353,sharpness +1,120,120,40,50,70,0,0
352,353,sharpness +2,120,120,40,50,70,0,0
352,353,sharpness +3,120,120,40,50,70,0,0
352,353,sharpness +4,120,120,40,50,70,0,0
352,353,sharpness +5,120,120,40,50,70,0,0
353,354,base,110,120,40,50,80,0,0
353,354,sharpness +1,110,120,40,50,80,0,0
353,354,sharpness +2,110,120,40,50,80,0,0
353,354,sharpness +3,110,120,40,50,80,0,0
353,354,sharpness +4,110,120,40,50,80,0,0
353,354,sharpness +5,110,120,40,50,80,0,0
354,355,base,50,50,80,70,0,0,0
354,355,sharpness +1,50,50,80,80,0,0,0
354,355,sharpness +2,50,50,80,90,0,0,0
354,355,sharpness +3,50,50,80,100,0,0,0
354,355,sharpness +4,50,50,80,110,0,0,0
354,355,sharpness +5,50,50,80,120,0,0,0
355,356,base,90,50,50,80,30,0,0
355,356,sharpness +1,90,50,50,80,40,0,0
355,356,sharpness +2,90,50,50,80,50,0,0
355,356,sharpness +3,90,50,50,80,60,0,0
355,356,sharpness +4,90,50,50,80,70,0,0
355,356,sharpness +5,90,50,50,80,80,0,0
356,357,base,110,120,40,50,30,0,0
356,357,sharpness +1,110,120,40,50,40,0,0
356,357,sharpness +2,110,120,40,50,50,0,0
356,357,sharpness +3,110,120,40,50,60,0,0
356,357,sharpness +4,110,120,40,50,70,0,0
356,357,sharpness +5,110,120,40,50,80,0,0
357,358,base,80,70,30,20,0,0,0
357,358,sharpness +1,80,70,30,30,0,0,0
357,358,sharpness +2,80,70,30,40,0,0,0
357,358,sharpness +3,80,70,30,50,0,0,0
357,358,sharpness +4,80,70,30,60,0,0,0
357,358,sharpness +5,80,70,30,70,0,0,0
358,359,base,90,50,80,30,0,0,0
358,359,sharpness +1,90,50,80,40,0,0,0
358,359,sharpness +2,90,50,80,50,0,0,0
358,359,sharpness +3,90,50,80,60,0,0,0
358,359,sharpness +4,90,50,80,70,0,0,0
358,359,sharpness +5,90,50,80,80,0,0,0
359,360,base,80,50,80,40,0,0,0
359,360,sharpness +1,80,50,80,50,0,0,0
359,360,sharpness +2,80,50,80,60,0,0,0
359,360,sharpness +3,80,50,80,70,0,0,0
359,360,sharpness +4,80,50,80,80,0,0,0
359,360,sharpness +5,80,50,80,90,0,0,0
360,361,base,110,60,80,50,0,0,0
360,361,sharpness +1,110,60,80,60,0,0,0
360,361,sharpness +2,110,60,80,70,0,0,0
360,361,sharpness +3,110,60,80,80,0,0,0
360,361,sharpness +4,110,60,80,80,10,0,0
360,361,sharpness +5,110,60,80,80,20,0,0
361,362,base,100,50,50,80,20,0,0
361,362,sharpness +1,100,50,50,80,30,0,0
361,362,sharpness +2,100,50,50,80,40,0,0
361,362,sharpness +3,100,50,50,80,50,0,0
361,362,sharpness +4,100,50,50,80,60,0,0
361,362,sharpness +5,100,50,50,80,70,0,0
362,363,base,90,60,80,80,40,0,0
362,363,sharpness +1,90,60,80,80,50,0,0
362,363,sharpness +2,90,60,80,80,60,0,0
362,363,sharpness +3,90,60,80,80,70,0,0
362,363,sharpness +4,90,60,80,80,70,10,0
362,363,sharpness +5,90,60,80,80,70,20,0
363,364,base,80,50,80,40,0,0,0
363,364,sharpness +1,80,50,80,50,0,0,0
363,364,sharpness +2,80,50,80,60,0,0,0
363,364,sharpness +3,80,50,80,70,0,0,0
363,364,sharpness +4,80,50,80,80,0,0,0
363,364,sharpness +5,80,50,80,90,0,0,0
364,365,base,70,50,80,50,0,0,0
364,365,sharpness +1,70,50,80,60,0,0,0
364,365,sharpness +2,70,50,80,70,0,0,0
364,365,sharpness +3,70,50,80,80,0,0,0
364,365,sharpness +4,70,50,80,90,0,0,0
364,365,sharpness +5,70,50,80,100,0,0,0
365,366,base,60,50,80,110,0,0,0
365,366,sharpness +1,60,50,80,120,0,0,0
365,366,sharpness +2,60,50,80,130,0,0,0
365,366,sharpness +3,60,50,80,140,0,0,0
365,366,sharpness +4,60,50,80,150,0,0,0
365,366,sharpness +5,60,50,80,150,10,0,0
366,367,base,90,50,50,80,30,0,0
366,367,sharpness +1,90,50,50,80,40,0,0
366,367,sharpness +2,90,50,50,80,50,0,0
366,367,sharpness +3,90,50,50,80,60,0,0
366,367,sharpness +4,90,50,50,80,70,0,0
366,367,sharpness +5,90,50,50,80,80,0,0
367,368,base,90,60,60,100,40,0,0
367,368,sharpness +1,90,60,60,100,50,0,0
367,368,sharpness +2,90,60,60,100,60,0,0
367,368,sharpness +3,90,60,60,100,60,10,0
367,368,sharpness +4,90,60,60,100,60,20,0
367,368,sharpness +5,90,60,60,100,60,30,0
368,369,base,70,70,30,30,0,0,0
368,369,sharpness +1,70,70,30,40,0,0,0
368,369,sharpness +2,70,70,30,50,0,0,0
368,369,sharpness +3,70,70,30,60,0,0,0
368,369,sharpness +4,70,70,30,70,0,0,0
368,369,sharpness +5,70,70,30,80,0,0,0
369,370,base,70,50,80,50,0,0,0
369,370,sharpness +1,70,50,80,60,0,0,0
369,370,sharpness +2,70,50,80,70,0,0,0
369,370,sharpness +3,70,50,80,80,0,0,0
369,370,sharpness +4,70,50,80,90,0,0,0
369,370,sharpness +5,70,50,80,100,0,0,0
370,371,base,50,50,80,70,0,0,0
370,371,sharpness +1,50,50,80,80,0,0,0
370,371,sharpness +2,50,50,80,90,0,0,0
370,371,sharpness +3,50,50,80,100,0,0,0
370,371,sharpness +4,50,50,80,110,0,0,0
370,371,sharpness +5,50,50,80,120,0,0,0
371,372,base,100,50,80,70,0,0,0
371,372,sharpness +1,100,50,80,80,0,0,0
371,372,sharpness +2,100,50,80,90,0,0,0
371,372,sharpness +3,100,50,80,100,0,0,0
371,372,sharpness +4,100,50,80,100,10,0,0
371,372,sharpness +5,100,50,80,100,20,0,0
372,373,base,100,120,40,50,40,0,0
372,373,sharpness +1,100,120,40,50,50,0,0
372,373,sharpness +2,100,120,40,50,60,0,0
372,373,sharpness +3,100,120,40,50,70,0,0
372,373,sharpness +4,100,120,40,50,80,0,0
372,373,sharpness +5,100,120,40,50,90,0,0
373,374,base,80,50,80,40,0,0,0
373,374,sharpness +1,80,50,80,50,0,0,0
373,374,sharpness +2,80,50,80,60,0,0,0
373,374,sharpness +3,80,50,80,70,0,0,0
373,374,sharpness +4,80,50,80,80,0,0,0
373,374,sharpness +5,80,50,80,90,0,0,0
374,375,base,70,50,80,50,0,0,0
374,375,sharpness +1,70,50,80,60,0,0,0
374,375,sharpness +2,70,50,80,70,0,0,0
374,375,sharpness +3,70,50,80,80,0,0,0
374,375,sharpness +4,70,50,80,90,0,0,0
374,375,sharpness +5,70,50,80,100,0,0,0
375,376,base,110,50,80,60,0,0,0
375,376,sharpness +1,110,50,80,70,0,0,0
375,376,sharpness +2,110,50,80,80,0,0,0
375,376,sharpness +3,110,50,80,90,0,0,0
375,376,sharpness +4,110,50,80,100,0,0,0
375,376,sharpness +5,110,50,80,100,10,0,0
376,377,base,100,100,40,40,20,0,0
376,377,sharpness +1,100,100,40,40,30,0,0
376,377,sharpness +2,100,100,40,40,40,0,0
376,377,sharpness +3,100,100,40,40,50,0,0
376,377,sharpness +4,100,100,40,40,60,0,0
376,377,sharpness +5,100,100,40,40,70,0,0
377,378,base,150,100,30,30,40,0,0
377,378,sharpness +1,150,100,30,30,50,0,0
377,378,sharpness +2,150,100,30,30,60,0,0
377,378,sharpness +3,150,100,30,30,60,10,0
377,378,sharpness +4,150,100,30,30,60,20,0
377,378,sharpness +5,150,100,30,30,60,30,0
378,379,base,110,60,30,0,0,0,0
378,379,sharpness +1,110,60,40,0,0,0,0
378,379,sharpness +2,110,60,50,0,0,0,0
378,379,sharpness +3,110,60,60,0,0,0,0
378,379,sharpness +4,110,60,70,0,0,0,0
378,379,sharpness +5,110,60,80,0,0,0,0
379,380,base,90,60,50,0,0,0,0
379,380,sharpness +1,90,60,60,0,0,0,0
379,380,sharpness +2,90,60,70,0,0,0,0
379,380,sharpness +3,90,60,80,0,0,0,0
379,380,sharpness +4,90,60,80,10,0,0,0
379,380,sharpness +5,90,60,80,20,0,0,0
380,381,base,90,50,50,10,0,0,0
380,381,sharpness +1,90,50,50,20,0,0,0
380,381,sharpness +2,90,50,50,30,0,0,0
380,381,sharpness +3,90,50,50,40,0,0,0
380,381,sharpness +4,90,50,50,50,0,0,0
380,381,sharpness +5,90,50,50,60,0,0,0
381,382,base,130,70,30,20,0,0,0
381,382,sharpness +1,130,70,30,30,0,0,0
381,382,sharpness +2,130,70,30,40,0,0,0
381,382,sharpness +3,130,70,30,50,0,0,0
381,382,sharpness +4,130,70,30,60,0,0,0
381,382,sharpness +5,130,70,30,70,0,0,0
382,383,base,120,70,30,30,0,0,0
382,383,sharpness +1,120,70,30,40,0,0,0
382,383,sharpness +2,120,70,30,50,0,0,0
382,383,sharpness +3,120,70,30,60,0,0,0
382,383,sharpness +4,120,70,30,70,0,0,0
382,383,sharpness +5,120,70,30,80,0,0,0
383,384,base,110,70,30,90,0,0,0
383,384,sharpness +1,110,70,30,100,0,0,0
383,384,sharpness +2,110,70,30,100,10,0,0
383,384,sharpness +3,110,70,30,100,20,0,0
383,384,sharpness +4,110,70,30,100,30,0,0
383,384,sharpness +5,110,70,30,100,40,0,0
384,385,base,110,100,40,40,10,0,0
384,385,sharpness +1,110,100,40,40,20,0,0
384,385,sharpness +2,110,100,40,40,30,0,0
384,385,sharpness +3,110,100,40,40,40,0,0
384,385,sharpness +4,110,100,40,40,50,0,0
384,385,sharpness +5,110,100,40,40,60,0,0
385,386,base,110,120,40,50,30,0,0
385,386,sharpness +1,110,120,40,50,40,0,0
385,386,sharpness +2,110,120,40,50,50,0,0
385,386,sharpness +3,110,120,40,50,60,0,0
385,386,sharpness +4,110,120,40,50,70,0,0
385,386,sharpness +5,110,120,40,50,80,0,0
386,387,base,140,110,40,40,20,0,0
386,387,sharpness +1,140,110,40,40,30,0,0
386,387,sharpness +2,140,110,40,40,40,0,0
386,387,sharpness +3,140,110,40,40,50,0,0
386,387,sharpness +4,140,110,40,40,50,10,0
386,387,sharpness +5,140,110,40,40,50,20,0
387,388,base,200,70,20,20,40,0,0
387,388,sharpness +1,200,70,20,20,50,0,0
387,388,sharpness +2,200,70,20,20,50,10,0
387,388,sharpness +3,200,70,20,20,50,20,0
387,388,sharpness +4,200,70,20,20,50,30,0
387,388,sharpness +5,200,70,20,20,50,40,0
388,389,base,120,70,30,30,0,0,0
388,389,sharpness +1,120,70,30,40,0,0,0
388,389,sharpness +2,120,70,30,50,0,0,0
388,389,sharpness +3,120,70,30,60,0,0,0
388,389,sharpness +4,120,70,30,70,0,0,0
388,389,sharpness +5,120,70,30,80,0,0,0
389,390,base,110,70,30,40,0,0,0
389,390,sharpness +1,110,70,30,50,0,0,0
389,390,sharpness +2,110,70,30,60,0,0,0
389,390,sharpness +3,110,70,30,70,0,0,0
389,390,sharpness +4,110,70,30,80,0,0,0
389,390,sharpness +5,110,70,30,90,0,0,0
390,391,base,110,100,40,40,10,0,0
390,391,sharpness +1,110,100,40,40,20,0,0
390,391,sharpness +2,110,100,40,40,30,0,0
390,391,sharpness +3,110,100,40,40,40,0,0
390,391,sharpness +4,110,100,40,40,50,0,0
390,391,sharpness +5,110,100,40,40,60,0,0
391,392,base,100,100,40,40,20,0,0
391,392,sharpness +1,100,100,40,40,30,0,0
391,392,sharpness +2,100,100,40,40,40,0,0
391,392,sharpness +3,100,100,40,40,50,0,0
391,392,sharpness +4,100,100,40,40,60,0,0
391,392,sharpness +5,100,100,40,40,70,0,0
392,393,base,110,120,40,50,30,0,0
392,393,sharpness +1,110,120,40,50,40,0,0
392,393,sharpness +2,110,120,40,50,50,0,0
392,393,sharpness +3,110,120,40,50,60,0,0
392,393,sharpness +4,110,120,40,50,70,0,0
392,393,sharpness +5,110,120,40,50,80,0,0
393,394,base,110,100,40,40,10,0,0
393,394,sharpness +1,110,100,40,40,20,0,0
393,394,sharpness +2,110,100,40,40,30,0,0
393,394,sharpness +3,110,100,40,40,40,0,0
393,394,sharpness +4,110,100,40,40,50,0,0
393,394,sharpness +5,110,100,40,40,60,0,0
394,395,base,120,120,40,50,20,0,0
394,395,sharpness +1,120,120,40,50,30,0,0
394,395,sharpness +2,120,120,40,50,40,0,0
394,395,sharpness +3,120,120,40,50,50,0,0
394,395,sharpness +4,120,120,40,50,60,0,0
394,395,sharpness +5,120,120,40,50,70,0,0
395,396,base,60,70,30,40,0,0,0
395,396,sharpness +1,60,70,30,50,0,0,0
395,396,sharpness +2,60,70,30,60,0,0,0
395,396,sharpness +3,60,70,30,70,0,0,0
395,396,sharpness +4,60,70,30,80,0,0,0
395,396,sharpness +5,60,70,30,90,0,0,0
396,397,base,110,70,30,40,0,0,0
396,397,sharpness +1,110,70,30,50,0,0,0
396,397,sharpness +2,110,70,30,60,0,0,0
396,397,sharpness +3,110,70,30,70,0,0,0
396,397,sharpness +4,110,70,30,80,0,0,0
396,397,sharpness +5,110,70,30,90,0,0,0
397,398,base,100,70,30,50,0,0,0
397,398,sharpness +1,100,70,30,60,0,0,0
397,398,sharpness +2,100,70,30,70,0,0,0
397,398,sharpness +3,100,70,30,80,0,0,0
397,398,sharpness +4,100,70,30,90,0,0,0
397,398,sharpness +5,100,70,30,100,0,0,0
398,399,base,140,70,30,60,0,0,0
398,399,sharpness +1,140,70,30,70,0,0,0
398,399,sharpness +2,140,70,30,80,0,0,0
398,399,sharpness +3,140,70,30,90,0,0,0
398,399,sharpness +4,140,70,30,100,0,0,0
398,399,sharpness +5,140,70,30,100,10,0,0
399,400,base,130,70,30,70,0,0,0
399,400,sharpness +1,130,70,30,80,0,0,0
399,400,sharpness +2,130,70,30,90,0,0,0
399,400,sharpness +3,130,70,30,100,0,0,0
399,400,sharpness +4,130,70,30,100,10,0,0
399,400,sharpness +5,130,70,30,100,20,0,0
400,401,base,120,110,40,40,40,0,0
400,401,sharpness +1,120,110,40,40,50,0,0
400,401,sharpness +2,120,110,40,40,60,0,0
400,401,sharpness +3,120,110,40,40,70,0,0
400,401,sharpness +4,120,110,40,40,70,10,0
400,401,sharpness +5,120,110,40,40,70,20,0
401,402,base,90,70,30,60,0,0,0
401,402,sharpness +1,90,70,30,70,0,0,0
401,402,sharpness +2,90,70,30,80,0,0,0
401,402,sharpness +3,90,70,30,90,0,0,0
401,402,sharpness +4,90,70,30,100,0,0,0
401,402,sharpness +5,90,70,30,110,0,0,0
402,403,base,130,70,30,70,0,0,0
402,403,sharpness +1,130,70,30,80,0,0,0
402,403,sharpness +2,130,70,30,90,0,0,0
402,403,sharpness +3,130,70,30,100,0,0,0
402,403,sharpness +4,130,70,30,100,10,0,0
402,403,sharpness +5,130,70,30,100,20,0,0
403,404,base,120,70,30,80,0,0,0
403,404,sharpness +1,120,70,30,90,0,0,0
403,404,sharpness +2,120,70,30,100,0,0,0
403,404,sharpness +3,120,70,30,100,10,0,0
403,404,sharpness +4,120,70,30,100,20,0,0
403,404,sharpness +5,120,70,30,100,30,0,0
404,405,base,100,50,60,120,20,0,0
404,405,sharpness +1,100,50,60,120,30,0,0
404,405,sharpness +2,100,50,60,120,40,0,0
404,405,sharpness +3,100,50,60,120,50,0,0
404,405,sharpness +4,100,50,60,120,50,10,0
404,405,sharpness +5,100,50,60,120,50,20,0
405,406,base,70,50,50,30,0,0,0
405,406,sharpness +1,70,50,50,40,0,0,0
405,406,sharpness +2,70,50,50,50,0,0,0
405,406,sharpness +3,70,50,50,60,0,0,0
405,406,sharpness +4,70,50,50,70,0,0,0
405,406,sharpness +5,70,50,50,80,0,0,0
406,407,base,110,70,30,40,0,0,0
406,407,sharpness +1,110,70,30,50,0,0,0
406,407,sharpness +2,110,70,30,60,0,0,0
406,407,sharpness +3,110,70,30,70,0,0,0
406,407,sharpness +4,110,70,30,80,0,0,0
406,407,sharpness +5,110,70,30,90,0,0,0
407,408,base,100,70,30,50,0,0,0
407,408,sharpness +1,100,70,30,60,0,0,0
407,408,sharpness +2,100,70,30,70,0,0,0
407,408,sharpness +3,100,70,30,80,0,0,0
407,408,sharpness +4,100,70,30,90,0,0,0
407,408,sharpness +5,100,70,30,100,0,0,0
408,409,base,130,70,30,70,0,0,0
408,409,sharpness +1,130,70,30,80,0,0,0
408,409,sharpness +2,130,70,30,90,0,0,0
408,409,sharpness +3,130,70,30,100,0,0,0
408,409,sharpness +4,130,70,30,100,10,0,0
408,409,sharpness +5,130,70,30,100,20,0,0
409,410,base,110,70,30,90,0,0,0
409,410,sharpness +1,110,70,30,100,0,0,0
409,410,sharpness +2,110,70,30,100,10,0,0
409,410,sharpness +3,110,70,30,100,20,0,0
409,410,sharpness +4,110,70,30,100,30,0,0
409,410,sharpness +5,110,70,30,100,40,0,0
410,411,base,110,120,40,50,30,0,0
410,411,sharpness +1,110,120,40,50,40,0,0
410,411,sharpness +2,110,120,40,50,50,0,0
410,411,sharpness +3,110,120,40,50,60,0,0
410,411,sharpness +4,110,120,40,50,70,0,0
410,411,sharpness +5,110,120,40,50,80,0,0
411,412,base,120,70,30,30,0,0,0
411,412,sharpness +1,120,70,30,40,0,0,0
411,412,sharpness +2,120,70,30,50,0,0,0
411,412,sharpness +3,120,70,30,60,0,0,0
411,412,sharpness +4,120,70,30,70,0,0,0
411,412,sharpness +5,120,70,30,80,0,0,0
412,413,base,110,70,30,40,0,0,0
412,413,sharpness +1,110,70,30,50,0,0,0
412,413,sharpness +2,110,70,30,60,0,0,0
412,413,sharpness +3,110,70,30,70,0,0,0
412,413,sharpness +4,110,70,30,80,0,0,0
412,413,sharpness +5,110,70,30,90,0,0,0
413,414,base,110,60,80,50,0,0,0
413,414,sharpness +1,110,60,80,60,0,0,0
413,414,sharpness +2,110,60,80,70,0,0,0
413,414,sharpness +3,110,60,80,80,0,0,0
413,414,sharpness +4,110,60,80,80,10,0,0
413,414,sharpness +5,110,60,80,80,20,0,0
414,415,base,110,100,40,40,10,0,0
414,415,sharpness +1,110,100,40,40,20,0,0
414,415,sharpness +2,110,100,40,40,30,0,0
414,415,sharpness +3,110,100,40,40,40,0,0
