id,name,image,description,attack,defence,scalesWith,requiredAttributes,category,weight
17f6959f1adl0i1ou9x8vs08p3u09g,Parrying Dagger,https://eldenring.fanapis.com/images/weapons/17f6959f1adl0i1ou9x8vs08p3u09g.png,"A knife with curved handguards. Designed to parry, turning foes' attacks against them.  For master of combat who anticipate every enemy strike and counter accordingly, this weapon is all they need. ","[{'name': 'Phy', 'amount': 75}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 110}]","[{'name': 'Phy', 'amount': 35}, {'name': 'Mag', 'amount': 20}, {'name': 'Fire', 'amount': 20}, {'name': 'Ligt', 'amount': 20}, {'name': 'Holy', 'amount': 20}, {'name': 'Boost', 'amount': 15}]","[{'name': 'Str', 'scaling': 'E'}, {'name': 'Dex', 'scaling': 'C'}]","[{'name': 'Str', 'amount': 5}, {'name': 'Dex', 'amount': 14}]",Dagger,1.5
17f69aa066dl0i1ouek4e8nmlybotp,Miséricorde,https://eldenring.fanapis.com/images/weapons/17f69aa066dl0i1ouek4e8nmlybotp.png,"Dagger favored by military physicians in white.  The pointed blade is hard and sharp, making critical hits especially potent.  Medicine is mercy. and mercy upon the battlefield is ruthless. Beware the killers clothes as men of compassion","[{'name': 'Phy', 'amount': 92}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 140}]","[{'name': 'Phy', 'amount': 36}, {'name': 'Mag', 'amount': 21}, {'name': 'Fire', 'amount': 21}, {'name': 'Ligt', 'amount': 21}, {'name': 'Holy', 'amount': 21}, {'name': 'Boost', 'amount': 15}]","[{'name': 'Str', 'scaling': 'E'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 7}, {'name': 'Dex', 'amount': 12}]",Dagger,2.0
17f69d42419l0i1oujp0m1csaaqdanf,Reduvia,https://eldenring.fanapis.com/images/weapons/17f69d42419l0i1oujp0m1csaaqdanf.png,"Jagged dagger with a distinctive curled blade. Carried by the noble servants of the Lord of Blood. This dagger rips the flesh as it enters, inflicting blood loss with sickening efficacy. A proud testament to the success of its vicious design, this weapon is perpetually coated in blood.","[{'name': 'Phy', 'amount': 79}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 110}]","[{'name': 'Phy', 'amount': 38}, {'name': 'Mag', 'amount': 22}, {'name': 'Fire', 'amount': 22}, {'name': 'Ligt', 'amount': 22}, {'name': 'Holy', 'amount': 22}, {'name': 'Boost', 'amount': 16}]","[{'name': 'Str', 'scaling': 'E'}, {'name': 'Dex', 'scaling': 'D'}, {'name': 'Arc', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 5}, {'name': 'Dex', 'amount': 13}, {'name': 'Arc', 'amount': 13}]",Dagger,2.5
17f695c23a5l0i1ourjc45t3ot8y0r,Crystal Knife,https://eldenring.fanapis.com/images/weapons/17f695c23a5l0i1ourjc45t3ot8y0r.png,"A knife made by sharpening hard crystal. Signature weapon of glintstone miners.  Used as a tool to extract glintstone from broken rock, and as such a faint magic enwreathes the blade.","[{'name': 'Phy', 'amount': 82}, {'name': 'Mag', 'amount': 53}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 32}, {'name': 'Mag', 'amount': 31}, {'name': 'Fire', 'amount': 18}, {'name': 'Ligt', 'amount': 18}, {'name': 'Holy', 'amount': 18}, {'name': 'Boost', 'amount': 15}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}, {'name': 'Int', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 8}, {'name': 'Dex', 'amount': 12}, {'name': 'Int', 'amount': 9}]",Dagger,2.0
17f69538376l0i1ouzstk2t2dod57i,Celebrant's Sickle,https://eldenring.fanapis.com/images/weapons/17f69538376l0i1ouzstk2t2dod57i.png,Sickle decorated with flowers and many-coloured fabrics. Ceremonial tool used by dancers during the festivities of Dominula. Its attacks can slip through an enemy's guard. Crafted from human bone. Grants trace amounts of runes on landing attacks.,"[{'name': 'Phy', 'amount': 79}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 35}, {'name': 'Mag', 'amount': 20}, {'name': 'Fire', 'amount': 20}, {'name': 'Ligt', 'amount': 20}, {'name': 'Holy', 'amount': 20}, {'name': 'Boost', 'amount': 15}]","[{'name': 'Str', 'scaling': 'E'}, {'name': 'Dex', 'scaling': 'C'}]","[{'name': 'Str', 'amount': 6}, {'name': 'Dex', 'amount': 11}]",Dagger,1.5
17f69756a35l0i1ov1vi3cb4201sxa,Glintstone Kris,https://eldenring.fanapis.com/images/weapons/17f69756a35l0i1ov1vi3cb4201sxa.png,"Ritual blade once presented to Leyndell by the Academy of Raya Lucaria to celebrate their newfound peace. Though the weapon is embedded with precious glintstones and features Erdtree ornamentation, the undulating blade is symbolic of an ancient ritual.","[{'name': 'Phy', 'amount': 57}, {'name': 'Mag', 'amount': 68}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 110}]","[{'name': 'Phy', 'amount': 23}, {'name': 'Mag', 'amount': 45}, {'name': 'Fire', 'amount': 14}, {'name': 'Ligt', 'amount': 14}, {'name': 'Holy', 'amount': 14}, {'name': 'Boost', 'amount': 15}]","[{'name': 'Str', 'scaling': 'E'}, {'name': 'Dex', 'scaling': 'D'}, {'name': 'Int', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 5}, {'name': 'Dex', 'amount': 12}, {'name': 'Int', 'amount': 16}]",Dagger,1.5
17f69d58e08l0i1ovazqw2hxmxgdc,Scorpion's Stinger,https://eldenring.fanapis.com/images/weapons/17f69d58e08l0i1ovazqw2hxmxgdc.png,"Dagger fashioned from a great scorpion's tail, glistening with scarlet rot. A ceremonial tool used by heretics, crafted from the relic of a sealed outer god.","[{'name': 'Phy', 'amount': 79}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 110}]","[{'name': 'Phy', 'amount': 38}, {'name': 'Mag', 'amount': 22}, {'name': 'Fire', 'amount': 22}, {'name': 'Ligt', 'amount': 22}, {'name': 'Holy', 'amount': 22}, {'name': 'Boost', 'amount': 16}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'C'}]","[{'name': 'Str', 'amount': 6}, {'name': 'Dex', 'amount': 12}]",Dagger,2.5
17f6994d16cl0i1ovl2w2asf8hogd,Great Knife,https://eldenring.fanapis.com/images/weapons/17f6994d16cl0i1ovl2w2asf8hogd.png,"Large knife with a broad, curved blade. This weapon is designed to Spinning Slash and rend, inflicting blood loss upon the recipient. ","[{'name': 'Phy', 'amount': 75}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 110}]","[{'name': 'Phy', 'amount': 35}, {'name': 'Mag', 'amount': 20}, {'name': 'Fire', 'amount': 20}, {'name': 'Ligt', 'amount': 20}, {'name': 'Holy', 'amount': 20}, {'name': 'Boost', 'amount': 15}]","[{'name': 'Str', 'scaling': 'E'}, {'name': 'Dex', 'scaling': 'C'}]","[{'name': 'Str', 'amount': 6}, {'name': 'Dex', 'amount': 12}]",Dagger,1.5
17f69a01b63l0i1ovq80hzuqcz211pn,Wakizashi,https://eldenring.fanapis.com/images/weapons/17f69a01b63l0i1ovq80hzuqcz211pn.png,"Short sword with a tempering pattern on the blade. A weapon unique to warriors of the Land of Reeds. Afflicts targets with blood loss. These swords are considered auxiliary weapons. Yet, one man is known to wield this weapon in his left hand while using a full-sized katana in his right. A demonic swordsman known only as Okina.","[{'name': 'Phy', 'amount': 94}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 42}, {'name': 'Mag', 'amount': 24}, {'name': 'Fire', 'amount': 24}, {'name': 'Ligt', 'amount': 24}, {'name': 'Holy', 'amount': 24}, {'name': 'Boost', 'amount': 18}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 9}, {'name': 'Dex', 'amount': 13}]",Dagger,3.0
17f6986cfc4l0i1ovvz1l7bcfxqjc9,Cinquedea,https://eldenring.fanapis.com/images/weapons/17f6986cfc4l0i1ovvz1l7bcfxqjc9.png,"Short sword given to high ranking clergymen of Farum Azula. Raises potency of bestial incantations. The design celebrates a beast's five fingers, symbolic of the intelligence once granted upon their kind.","[{'name': 'Phy', 'amount': 98}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 43}, {'name': 'Mag', 'amount': 25}, {'name': 'Fire', 'amount': 25}, {'name': 'Ligt', 'amount': 25}, {'name': 'Holy', 'amount': 25}, {'name': 'Boost', 'amount': 18}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'E'}]","[{'name': 'Str', 'amount': 10}, {'name': 'Dex', 'amount': 10}]",Dagger,3.5
17f69dba532l0i1ow5zn175dgtjn5d,Ivory Sickle,https://eldenring.fanapis.com/images/weapons/17f69dba532l0i1ow5zn175dgtjn5d.png,"Sickle fashioned form ivory.  Weapon carried by aged Albunaurics. These weapons re evidence of their dedication to the Haligtree, despite never having entered its presence. ","[{'name': 'Phy', 'amount': 60}, {'name': 'Mag', 'amount': 60}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 26}, {'name': 'Mag', 'amount': 42}, {'name': 'Fire', 'amount': 15}, {'name': 'Ligt', 'amount': 15}, {'name': 'Holy', 'amount': 15}, {'name': 'Boost', 'amount': 15}]","[{'name': 'Str', 'scaling': 'E'}, {'name': 'Dex', 'scaling': 'D'}, {'name': 'Int', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 6}, {'name': 'Dex', 'amount': 11}, {'name': 'Int', 'amount': 13}]",Dagger,2.0
17f69c27224l0i1owfsl4rcc4fgbpe,Erdsteel Dagger,https://eldenring.fanapis.com/images/weapons/17f69c27224l0i1owfsl4rcc4fgbpe.png,"An erdsteel dagger with a grass crest engraved upon its blade. Carried by the Erdtree royalty for self-defense in times of peace.  Though forged to a high standard, the weapon is difficult to wield.  Attack power also scales with faith. ","[{'name': 'Phy', 'amount': 67}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 110}]","[{'name': 'Phy', 'amount': 36}, {'name': 'Mag', 'amount': 21}, {'name': 'Fire', 'amount': 21}, {'name': 'Ligt', 'amount': 21}, {'name': 'Holy', 'amount': 21}, {'name': 'Boost', 'amount': 15}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}, {'name': 'Fai', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 7}, {'name': 'Dex', 'amount': 12}, {'name': 'Fai', 'amount': 14}]",Dagger,2.0
17f69619348l0i1owhkpnh4pq8aju,Blade Of Calling,https://eldenring.fanapis.com/images/weapons/17f69619348l0i1owhkpnh4pq8aju.png,"Dagger given to one who set out on a journey to fulfill her duty long ago. The power of its former owner, the kindling maiden, is still apparent. The one who walks alongside flame, Shall one day meet the road of Destined Death.","[{'name': 'Phy', 'amount': 71}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 43}, {'name': 'Crit', 'amount': 110}]","[{'name': 'Phy', 'amount': 31}, {'name': 'Mag', 'amount': 18}, {'name': 'Fire', 'amount': 18}, {'name': 'Ligt', 'amount': 18}, {'name': 'Holy', 'amount': 30}, {'name': 'Boost', 'amount': 15}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}, {'name': 'Fai', 'scaling': 'C'}]","[{'name': 'Str', 'amount': 6}, {'name': 'Dex', 'amount': 13}, {'name': 'Fai', 'amount': 15}]",Dagger,1.5
17f69568512l0i1owirx8rozwu94e,Bloodstained Dagger,https://eldenring.fanapis.com/images/weapons/17f69568512l0i1owirx8rozwu94e.png,"Dagger with a bloodstained blade. Afflicts targets with blood loss. As blood darkened the dagger through repeated slashing and stabbing, its blade only grew sharper and harder.","[{'name': 'Phy', 'amount': 81}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 110}]","[{'name': 'Phy', 'amount': 36}, {'name': 'Mag', 'amount': 21}, {'name': 'Fire', 'amount': 21}, {'name': 'Ligt', 'amount': 21}, {'name': 'Holy', 'amount': 21}, {'name': 'Boost', 'amount': 15}]","[{'name': 'Str', 'scaling': 'C'}, {'name': 'Dex', 'scaling': 'E'}]","[{'name': 'Str', 'amount': 9}, {'name': 'Dex', 'amount': 12}]",Dagger,2.0
17f69822bd8l0i1owzfs8dkv6m0tk,Spiked Caestus,https://eldenring.fanapis.com/images/weapons/17f69822bd8l0i1owzfs8dkv6m0tk.png,"A Caestus with the rivets replaced by blood loss-inducing spikes. Fists weapons come in pairs, and two-handing this weapon will it to both hands.","[{'name': 'Phy', 'amount': 91}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 35}, {'name': 'Mag', 'amount': 20}, {'name': 'Fire', 'amount': 20}, {'name': 'Ligt', 'amount': 20}, {'name': 'Holy', 'amount': 20}, {'name': 'Boost', 'amount': 20}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 8}, {'name': 'Dex', 'amount': 10}]",Fist,2.0
17f6961de5dl0i1ox1mrfqv4sj0p5,Caestus,https://eldenring.fanapis.com/images/weapons/17f6961de5dl0i1ox1mrfqv4sj0p5.png,"A weapon built for striking with the fists, made of tough leather inlaid with iron rivets. Fist weapons come in pairs, and two-handing this weapon will equip it to both hands.","[{'name': 'Phy', 'amount': 90}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 35}, {'name': 'Mag', 'amount': 20}, {'name': 'Fire', 'amount': 20}, {'name': 'Ligt', 'amount': 20}, {'name': 'Holy', 'amount': 20}, {'name': 'Boost', 'amount': 20}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 8}, {'name': 'Dex', 'amount': 8}]",Fist,1.5
17f69598b19l0i1ox85gn7f2sgqpad,Grafted Dragon,https://eldenring.fanapis.com/images/weapons/17f69598b19l0i1ox85gn7f2sgqpad.png,"The embodiment of the power that still remained in the dragon's head that was granted to Godrick's left arm. The wielder's arm will take the form of a small dragon, sprouting sharp dragon fangs at the fist. This weapon cannot be two-handed.","[{'name': 'Phy', 'amount': 89}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 57}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 27}, {'name': 'Mag', 'amount': 18}, {'name': 'Fire', 'amount': 44}, {'name': 'Ligt', 'amount': 18}, {'name': 'Holy', 'amount': 18}, {'name': 'Boost', 'amount': 22}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}, {'name': 'Fai', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 20}, {'name': 'Dex', 'amount': 14}, {'name': 'Fai', 'amount': 16}]",Fist,2.5
17f69bdc512l0i1ox8z0tvmo6500lc,Iron Ball,https://eldenring.fanapis.com/images/weapons/17f69bdc512l0i1ox8z0tvmo6500lc.png,"Iron manifer of spherical shape. Big Boggart the blackguard's weapon of choice. Not a weapon to be taken lightly, as its weighty blows shatter bones with ease.","[{'name': 'Phy', 'amount': 101}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 38}, {'name': 'Mag', 'amount': 22}, {'name': 'Fire', 'amount': 22}, {'name': 'Ligt', 'amount': 22}, {'name': 'Holy', 'amount': 22}, {'name': 'Boost', 'amount': 22}]","[{'name': 'Str', 'scaling': '?'}, {'name': 'Dex', 'scaling': '?'}]","[{'name': 'Str', 'amount': 11}, {'name': 'Dex', 'amount': 8}]",Fist,2.5
17f6958d2a1l0i1oxak1ho6m56edgwi,Star Fist,https://eldenring.fanapis.com/images/weapons/17f6958d2a1l0i1oxak1ho6m56edgwi.png,Spherical iron manifer covered in spikes which induce blood loss.  Used in brutal games of pugilism.,"[{'name': 'Phy', 'amount': 105}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 0}]","[{'name': 'Phy', 'amount': 41}, {'name': 'Mag', 'amount': 23}, {'name': 'Fire', 'amount': 23}, {'name': 'Ligt', 'amount': 23}, {'name': 'Holy', 'amount': 23}, {'name': 'Boost', 'amount': 23}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'E'}]","[{'name': 'Str', 'amount': 12}, {'name': 'Dex', 'amount': 8}]",Fist,3.0
17f699730a1l0i1oxo8gfllal3rur,Katar,https://eldenring.fanapis.com/images/weapons/17f699730a1l0i1oxo8gfllal3rur.png,Imported dagger design with a rather unique handle. The blade can be swung about as the extension of one's fist.,"[{'name': 'Phy', 'amount': 97}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 110}]","[{'name': 'Phy', 'amount': 36}, {'name': 'Mag', 'amount': 21}, {'name': 'Fire', 'amount': 21}, {'name': 'Ligt', 'amount': 21}, {'name': 'Holy', 'amount': 21}, {'name': 'Boost', 'amount': 21}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 8}, {'name': 'Dex', 'amount': 10}]",Fist,2.5
17f695cc915l0i1oxrft0i2enqepoe,Clinging Bone,https://eldenring.fanapis.com/images/weapons/17f695cc915l0i1oxrft0i2enqepoe.png,"Horrific weapon made of a hardened skeletal arm. Wielded by Ensha of the Royal Remains. Fitted by placing one's hands into the fists' grips until they dig in. """"O clinging creature. A king relinquishes not the hand.""""","[{'name': 'Phy', 'amount': 80}, {'name': 'Mag', 'amount': 24}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 36}, {'name': 'Mag', 'amount': 21}, {'name': 'Fire', 'amount': 21}, {'name': 'Ligt', 'amount': 21}, {'name': 'Holy', 'amount': 21}, {'name': 'Boost', 'amount': 21}]","[{'name': 'Str', 'scaling': 'E'}, {'name': 'Dex', 'scaling': 'C'}, {'name': 'Arc', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 8}, {'name': 'Dex', 'amount': 22}, {'name': 'Arc', 'amount': 16}]",Fist,2.5
17f69de7e01l0i1oxypr2s4rzvhwnj,Cipher Pata,https://eldenring.fanapis.com/images/weapons/17f69de7e01l0i1oxypr2s4rzvhwnj.png,"One of the weapons originating from the Two Fingers. A formless sequence of ciphers comprise its blade, and as such no shield can repel it. Deals holy damage. The furtive inscription appears to hang in the air; the language of light spoken by the Two Fingers.","[{'name': 'Phy', 'amount': 0}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 0}, {'name': 'Holy', 'amount': 85}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 9}, {'name': 'Mag', 'amount': 14}, {'name': 'Fire', 'amount': 14}, {'name': 'Ligt', 'amount': 14}, {'name': 'Holy', 'amount': 61}, {'name': 'Boost', 'amount': 19}]","[{'name': 'Fai', 'scaling': 'C'}]","[{'name': 'Fai', 'amount': 30}]",Fist,0.0
17f69912ed2l0i1oxzumweqnzkb2tl,Veteran's Prosthesis,https://eldenring.fanapis.com/images/weapons/17f69912ed2l0i1oxzumweqnzkb2tl.png,"Bladed prosthetic leg enwreathed with the power of lightning, instead attached to the fist. Commander Niall, veteran of Castle Sol, offered this prosthesis in exchange for the lives of defeated knights held prisoner. He went on to lead these men as an army of no nation.","[{'name': 'Phy', 'amount': 83}, {'name': 'Mag', 'amount': 0}, {'name': 'Fire', 'amount': 0}, {'name': 'Ligt', 'amount': 53}, {'name': 'Holy', 'amount': 0}, {'name': 'Crit', 'amount': 100}]","[{'name': 'Phy', 'amount': 30}, {'name': 'Mag', 'amount': 20}, {'name': 'Fire', 'amount': 20}, {'name': 'Ligt', 'amount': 48}, {'name': 'Holy', 'amount': 20}, {'name': 'Boost', 'amount': 24}]","[{'name': 'Str', 'scaling': 'D'}, {'name': 'Dex', 'scaling': 'D'}]","[{'name': 'Str', 'amount': 15}, {'name': 'Dex', 'amount': 12}]",Fist,4.0
